"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
253682016,25368,2016,"OK0421200","OK0421200","","N","N",,"I","LANGSTON UNIVERSITY","","Langston University","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","University or College",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",12,1,13,0,3,3,0,0,01-JAN-08,01-MAY-14,01-DEC-14,,,,"N","LOGAN","Oklahoma City, OK","Y","Y","Y"
253692016,25369,2016,"OK0660900","OK0660900","","N","N",,"I","TALALA","","Talala","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",277,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-MAY-14,01-OCT-15,,,,"N","ROGERS","Tulsa, OK","Y","Y","Y"
256002016,25600,2016,"OK0210100","OK0210100","","N","N",,"I","BERNICE","","Bernice","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",561,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-JAN-15,01-NOV-17,,,,"N","DELAWARE","Non-MSA","Y","Y","Y"
256002016,25600,2016,"OK0210100","OK0210100","","N","N",,"I","BERNICE","","Bernice","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",561,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-JAN-15,01-NOV-17,,,,"N","DELAWARE","Non-MSA","Y","N","Y"
256752016,25675,2016,"OK0160200","OK0160200","","N","N",,"I","CACHE","","Cache","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2944,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,1,0,1,0,0,01-JAN-08,01-JAN-15,01-JAN-15,,,,"N","COMANCHE","Lawton, OK","Y","Y","Y"
257262016,25726,2016,"OK0511700","OK0511700","","N","N",,"I","WEBBERS FALLS","","Webbers Falls","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",597,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-08,01-AUG-15,01-NOV-15,,,,"N","MUSKOGEE","Non-MSA","Y","Y","Y"
259072016,25907,2016,"OK0240600","OK0240600","","N","N",,"S","COVINGTON","","Covington","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",559,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-08,01-JAN-17,01-APR-17,,,,"N","GARFIELD","Enid, OK","Y","Y","Y"
259072016,25907,2016,"OK0240600","OK0240600","","N","N",,"S","COVINGTON","","Covington","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",559,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-08,01-JAN-17,01-APR-17,,,,"N","GARFIELD","Enid, OK","Y","N","Y"
259242016,25924,2016,"OKOHP1200","OKOHP1200","","N","N",,"I","OKLAHOMA HIGHWAY PATROL","","Oklahoma Highway Patrol","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","State Police",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",787,270,1057,18,325,343,0,0,01-JAN-08,01-FEB-15,01-JUN-16,,,,"N","","Non-MSA","Y","Y","Y"
259332016,25933,2016,"OK0180200","OK0180200","","N","N",,"I","BIG CABIN","","Big Cabin","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",261,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,1,1,0,0,01-JAN-08,01-JAN-16,01-APR-16,,,,"N","CRAIG","Non-MSA","Y","Y","Y"
266142016,26614,2016,"OK0080500","OK0080500","","N","N",,"S","BINGER","","Binger","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","N","Y"
266152016,26615,2016,"OK0630900","OK0630900","","N","N",,"S","EARLSBORO","","Earlsboro","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"L","N",,,,,,,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","N","Y"
266562016,26656,2016,"OK0161600","OK0161600","","N","N",,"S","LAWTON PUBLIC SCHOOLS","","Lawton Public Schools","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Other",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","N","Y"
266582016,26658,2016,"OK0580600","OK0580600","","N","N",,"S","FAIRLAND","","Fairland","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"L","N",,,,,,,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","N","Y"
266602016,26660,2016,"OK0612100","OK0612100","","N","N",,"S","SAVANNA","","Savanna","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"L","N",,,,,,,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","N","Y"
266612016,26661,2016,"OK0691100","OK0691100","","N","N",,"I","VELMA","","Velma","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-08,01-OCT-16,01-APR-17,,,,"N","","Non-MSA","Y","N","Y"
266642016,26664,2016,"OK0552300","OK0552300","","N","N",,"S","STATE PARK RANGERS","","State Park Rangers","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Other State Agency",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","N","Y"
266712016,26671,2016,"OK0271200","OK0271200","","N","N",,"S","WAKITA","","Wakita","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-08,01-JAN-17,01-JAN-17,,,,"N","","Non-MSA","Y","N","Y"
